INDEX:5031:<DateTimeISO>,IBM_Open:5031:<double>,IBM_High:5031:<double>,IBM_Low:5031:<double>,IBM_Close:5031:<double>,IBM_Adj_Close:5031:<double>,IBM_Volume:5031:<long>
2001-02-13,114.150002,117.379997,113.070000,113.750000,72.646935,7193200
2001-02-14,113.750000,116.169998,112.500000,115.099998,73.509079,7032900
2001-02-15,116.800003,118.639999,116.379997,116.779999,74.582031,8098700
2001-02-16,114.550003,115.750000,113.940002,115.000000,73.445221,7073000
2001-02-20,114.550003,115.599998,110.779999,111.500000,71.209953,6748300
2001-02-21,109.550003,111.500000,107.290001,107.510002,68.661690,9156900
2001-02-22,106.500000,110.900002,103.379997,108.900002,69.549454,11709000
2001-02-23,107.500000,107.500000,100.250000,104.000000,66.420021,15276600
2001-02-26,105.800003,105.800003,101.830002,105.300003,67.250275,8344100
2001-02-27,104.900002,106.870003,102.559998,102.589996,65.519531,9787900
2001-02-28,102.949997,103.540001,99.099998,99.900002,63.801533,11933200
2001-03-01,99.300003,106.400002,97.500000,106.050003,67.729271,15102000
2001-03-02,104.000000,107.650002,100.940002,102.300003,65.334343,14745500
2001-03-05,102.809998,105.599998,102.639999,104.910004,67.001205,6743900
2001-03-06,106.250000,108.400002,105.250000,106.000000,67.697327,8120000
2001-03-07,107.449997,108.250000,105.660004,107.550003,68.687256,7788900
2001-03-08,107.169998,107.339996,105.370003,106.470001,67.997528,6793600
2001-03-09,105.000000,105.010002,97.900002,99.290001,63.411980,16688100
2001-03-12,97.900002,98.400002,95.019997,95.489998,60.985077,14494800
2001-03-13,95.099998,98.440002,94.199997,98.389999,62.837196,12127900
2001-03-14,95.400002,98.900002,93.339996,94.959999,60.646591,14246600
2001-03-15,96.000000,97.870003,95.169998,95.559998,61.029804,8420000
2001-03-16,93.900002,93.900002,88.199997,90.099998,57.542725,20029400
2001-03-19,91.000000,92.800003,89.199997,92.599998,59.139362,10235500
2001-03-20,91.599998,92.029999,88.099998,88.300003,56.393177,10101100
2001-03-21,88.449997,91.599998,87.750000,89.080002,56.891327,11013000
2001-03-22,89.120003,91.000000,87.650002,89.099998,56.904102,13328200
2001-03-23,93.500000,94.989998,90.290001,93.510002,59.720581,12233600
2001-03-26,95.250000,95.660004,93.750000,95.400002,60.927597,8581200
2001-03-27,94.000000,100.000000,93.970001,99.500000,63.546131,11851200
2001-03-28,97.900002,98.449997,94.250000,94.410004,60.295338,11890500
2001-03-29,94.459999,97.070000,94.260002,95.040001,60.697689,10553700
2001-03-30,96.500000,97.559998,95.139999,96.180000,61.425766,9461300
2001-04-02,97.449997,98.099998,93.580002,94.660004,60.455006,8787000
2001-04-03,94.599998,94.650002,90.099998,90.389999,57.727947,13330000
2001-04-04,90.449997,94.050003,90.050003,92.000000,58.756157,13515600
2001-04-05,95.800003,100.000000,95.529999,98.209999,62.722221,12506100
2001-04-06,98.000000,100.000000,96.400002,97.949997,62.556175,13424200
2001-04-09,98.500000,98.739998,93.800003,96.000000,61.310818,9486600
2001-04-10,97.000000,99.900002,96.559998,99.050003,63.258682,10499400
2001-04-11,101.500000,101.940002,95.800003,97.430000,62.224102,11498400
2001-04-12,96.400002,97.500000,95.150002,96.199997,61.438534,9390100
2001-04-16,96.199997,99.889999,95.199997,96.750000,61.789810,9188500
2001-04-17,97.000000,99.879997,97.000000,99.699997,63.673782,9957300
2001-04-18,103.000000,110.000000,102.300003,106.500000,68.016685,19814300
2001-04-19,112.000000,115.900002,110.449997,114.470001,73.106766,25822400
2001-04-20,114.349998,116.400002,113.750000,114.830002,73.336670,12759100
2001-04-23,114.010002,114.050003,111.680000,112.000000,71.529251,8537500
2001-04-24,113.400002,114.750000,112.300003,112.669998,71.957176,8742000
2001-04-25,112.000000,114.849998,111.989998,114.849998,73.349403,6858500
2001-04-26,114.949997,116.699997,113.680000,113.739998,72.640518,7346100
2001-04-27,116.800003,116.900002,114.550003,116.199997,74.211624,7390600
2001-04-30,116.400002,118.050003,114.720001,115.139999,73.534660,7357200
2001-05-01,115.849998,118.650002,114.900002,118.510002,75.686913,7790800
2001-05-02,118.300003,118.949997,113.739998,115.400002,73.700706,9706200
2001-05-03,114.599998,115.099998,112.349998,113.699997,72.615005,6578000
2001-05-04,112.000000,115.860001,111.199997,115.860001,73.994469,8681400
2001-05-07,116.199997,117.250000,115.000000,115.900002,74.020004,6088600
2001-05-08,117.250000,117.750000,115.500000,117.699997,75.260498,7605800
2001-05-09,116.199997,118.180000,115.300003,116.980003,74.800125,7680200
2001-05-10,118.500000,118.900002,115.199997,115.199997,73.661926,7993900
2001-05-11,113.750000,114.150002,110.959999,111.809998,71.494293,8390200
2001-05-14,111.199997,113.180000,111.000000,112.559998,71.973869,5254800
2001-05-15,113.500000,114.150002,112.500000,113.580002,72.626068,5873400
2001-05-16,112.500000,115.800003,112.199997,115.800003,74.045593,7796700
2001-05-17,115.800003,117.089996,115.050003,115.070000,73.578804,6887700
2001-05-18,115.070000,117.680000,114.900002,117.440002,75.094276,6714900
2001-05-21,117.949997,119.900002,117.550003,119.040001,76.117340,8409400
2001-05-22,119.699997,119.699997,117.250000,118.010002,75.458733,6005300
2001-05-23,117.800003,118.949997,117.099998,117.400002,75.068672,6402600
2001-05-24,117.500000,119.599998,117.500000,119.599998,76.475403,7726400
2001-05-25,119.519997,119.900002,117.760002,117.800003,75.324463,5629100
2001-05-29,117.349998,117.589996,115.080002,115.269997,73.706703,5818000
2001-05-30,114.000000,114.099998,112.000000,112.650002,72.031410,9598700
2001-05-31,112.650002,113.860001,111.639999,111.800003,71.487892,6724100
2001-06-01,112.500000,113.599998,111.900002,112.889999,72.184868,5138900
2001-06-04,113.250000,114.750000,112.849998,113.639999,72.664406,3812200
2001-06-05,113.639999,117.599998,113.559998,116.970001,74.793755,6154400
2001-06-06,117.599998,119.000000,116.500000,117.500000,75.132614,9624200
2001-06-07,117.000000,118.250000,117.000000,117.250000,74.972763,6423700
2001-06-08,117.500000,117.500000,115.599998,116.099998,74.237419,3099100
2001-06-11,116.300003,118.139999,116.099998,117.360001,75.043106,6542700
2001-06-12,116.750000,117.800003,115.550003,117.250000,74.972763,7301500
2001-06-13,117.250000,118.470001,116.529999,116.540001,74.518776,5703200
2001-06-14,115.599998,116.080002,113.989998,115.750000,74.013618,7502500
2001-06-15,115.099998,115.449997,113.379997,113.599998,72.638863,12470100
2001-06-18,113.980003,115.440002,113.309998,114.269997,73.067261,5182800
2001-06-19,116.260002,117.250000,114.559998,114.839996,73.431763,6152800
2001-06-20,113.500000,114.989998,111.760002,113.089996,72.312752,8828300
2001-06-21,112.150002,114.699997,111.360001,112.599998,71.999413,8155800
2001-06-22,112.599998,114.430000,112.500000,112.870003,72.172081,5607200
2001-06-25,113.750000,114.900002,111.779999,112.650002,72.031410,5675900
2001-06-26,111.250000,114.050003,111.099998,113.040001,72.280807,7081900
2001-06-27,113.099998,114.180000,112.449997,113.519997,72.587692,4814100
2001-06-28,113.800003,116.949997,113.750000,115.099998,73.597969,8181000
2001-06-29,115.599998,116.650002,113.000000,113.500000,72.574928,9477400
2001-07-02,113.500000,115.400002,112.959999,114.349998,73.118401,5913100
2001-07-03,114.099998,114.190002,112.760002,112.980003,72.242424,3325800
2001-07-05,112.599998,113.260002,111.790001,112.099998,71.679726,4419000
2001-07-06,110.900002,110.900002,105.809998,106.500000,68.098923,11704600
2001-07-09,106.500000,106.949997,103.650002,104.720001,66.960762,9312600
2001-07-10,104.730003,105.400002,101.599998,101.959999,65.195953,10266600
2001-07-11,101.599998,104.129997,101.559998,103.849998,66.404465,8895400
2001-07-12,105.900002,107.800003,105.620003,107.250000,68.578499,8766400
2001-07-13,106.150002,109.300003,106.110001,108.529999,69.396980,7841800
2001-07-16,108.529999,109.379997,107.279999,107.820000,68.942986,5330100
2001-07-17,106.099998,108.580002,104.750000,108.529999,69.396980,8662400
2001-07-18,106.099998,107.599998,103.199997,104.279999,66.679405,11670300
2001-07-19,105.599998,106.000000,103.099998,104.000000,66.500359,13644500
2001-07-20,103.400002,105.699997,103.029999,105.699997,67.587372,8991700
2001-07-23,105.699997,106.949997,105.300003,105.849998,67.683304,6315700
2001-07-24,104.849998,106.150002,103.790001,104.510002,66.826477,7299800
2001-07-25,104.500000,105.699997,102.730003,104.889999,67.069450,6247600
2001-07-26,104.750000,106.000000,102.930000,106.000000,67.779205,8428700
2001-07-27,104.750000,105.949997,104.110001,104.699997,66.947998,4346500
2001-07-30,104.900002,106.250000,104.760002,105.849998,67.683304,4030800
2001-07-31,105.900002,107.000000,105.150002,105.209999,67.274078,5603000
2001-08-01,105.349998,108.500000,105.309998,107.059998,68.457024,6036100
2001-08-02,108.500000,109.470001,107.209999,108.800003,69.569626,5675100
2001-08-03,107.800003,110.089996,107.099998,108.180000,69.173134,3704100
2001-08-06,107.250000,107.370003,105.790001,106.510002,68.105309,4176800
2001-08-07,105.800003,107.370003,105.260002,106.250000,67.939079,4029300
2001-08-08,105.000000,106.099998,104.099998,104.190002,66.709793,6398000
2001-08-09,103.699997,104.540001,102.699997,104.080002,66.639297,6763200
2001-08-10,103.849998,104.949997,102.809998,104.949997,67.196358,5254800
2001-08-13,105.000000,106.639999,104.650002,105.860001,67.779015,6024400
2001-08-14,106.500000,106.849998,105.400002,106.199997,67.996704,5730200
2001-08-15,106.349998,106.589996,105.010002,105.010002,67.234772,4712900
2001-08-16,104.199997,106.019997,103.660004,105.750000,67.708565,6215200
2001-08-17,105.489998,105.489998,103.900002,104.589996,66.965851,7006200
2001-08-20,104.680000,105.000000,102.800003,104.099998,66.652130,5612700
2001-08-21,103.849998,104.970001,101.400002,101.889999,65.237122,6515900
2001-08-22,102.500000,104.040001,101.760002,103.959999,66.562508,8029000
2001-08-23,104.000000,104.699997,103.000000,103.000000,65.947838,5474300
2001-08-24,103.949997,107.800003,103.410004,106.989998,68.502525,7711900
2001-08-27,106.989998,108.199997,106.639999,106.860001,68.419296,4540900
2001-08-28,106.900002,107.169998,104.870003,104.949997,67.196358,5808100
2001-08-29,105.750000,105.900002,103.820000,104.129997,66.671341,4840300
2001-08-30,102.750000,103.400002,98.860001,100.360001,64.257515,15015500
2001-08-31,101.000000,101.360001,99.239998,99.949997,63.995010,8126600
2001-09-04,100.150002,103.129997,99.290001,101.489998,64.981033,9891800
2001-09-05,101.500000,102.830002,99.610001,100.349998,64.251137,11880700
2001-09-06,100.680000,100.680000,97.650002,98.000000,62.746464,9043100
2001-09-07,97.900002,98.150002,96.000000,96.589996,61.843712,10507000
2001-09-10,96.000000,97.400002,95.589996,96.470001,61.766876,10311500
2001-09-17,93.900002,95.860001,92.550003,93.339996,59.762821,15132800
2001-09-18,94.000000,96.750000,93.680000,96.400002,61.722042,12305000
2001-09-19,96.400002,96.849998,92.449997,96.000000,61.465939,14883500
2001-09-20,94.099998,95.750000,92.849998,93.400002,59.801231,15182900
2001-09-21,90.599998,93.500000,89.500000,90.500000,57.944447,18364700
2001-09-24,91.800003,95.540001,91.800003,94.800003,60.697613,11201800
2001-09-25,94.099998,96.000000,93.410004,94.449997,60.473522,12575100
2001-09-26,94.449997,94.449997,90.300003,91.300003,58.456650,13783100
2001-09-27,91.300003,91.500000,87.489998,90.000000,57.624317,13172300
2001-09-28,90.199997,92.709999,89.900002,91.720001,58.725586,11077200
2001-10-01,91.720001,93.480003,91.339996,92.709999,59.359463,8676200
2001-10-02,92.300003,93.900002,92.099998,93.769997,60.038132,7221200
2001-10-03,92.900002,97.620003,92.400002,96.949997,62.074215,11117000
2001-10-04,97.150002,98.879997,96.800003,97.309998,62.304688,9785100
2001-10-05,96.650002,98.449997,95.370003,98.019997,62.759300,9708200
2001-10-08,98.029999,99.000000,96.750000,98.500000,63.066597,7093400
2001-10-09,98.500000,98.500000,96.760002,97.139999,62.195877,7525300
2001-10-10,95.000000,97.300003,94.900002,97.250000,62.266266,10636900
2001-10-11,97.699997,99.400002,96.500000,99.400002,63.642864,11501600
2001-10-12,98.699997,101.000000,98.000000,100.839996,64.564850,11501200
2001-10-15,99.849998,102.760002,99.849998,102.000000,65.307556,10204200
2001-10-16,101.870003,103.000000,99.660004,101.849998,65.211517,11946000
2001-10-17,106.300003,106.699997,102.900002,102.900002,65.883789,18920500
2001-10-18,103.050003,103.750000,100.779999,101.260002,64.833771,10694900
2001-10-19,101.650002,102.739998,100.070000,102.650002,65.723763,11771900
2001-10-22,102.650002,105.779999,101.900002,105.250000,67.388451,7623900
2001-10-23,105.750000,106.690002,104.550003,105.809998,67.746956,7429300
2001-10-24,106.500000,108.750000,106.089996,108.570000,69.514160,8293200
2001-10-25,108.050003,110.849998,106.750000,110.660004,70.852280,9683400
2001-10-26,110.000000,112.099998,109.620003,111.160004,71.172447,10142500
2001-10-29,110.500000,110.699997,108.620003,108.620003,69.546165,7072800
2001-10-30,107.800003,109.750000,107.760002,108.650002,69.565392,8625100
2001-10-31,109.599998,111.120003,108.070000,108.070000,69.194016,7177700
2001-11-01,107.250000,110.169998,106.900002,109.889999,70.359291,8024000
2001-11-02,109.150002,110.300003,108.769997,109.500000,70.109596,6216900
2001-11-05,109.949997,110.589996,109.080002,109.970001,70.410515,5708500
2001-11-06,109.599998,114.800003,109.000000,113.610001,72.741104,8509700
2001-11-07,113.050003,115.199997,113.029999,113.849998,72.984688,10129700
2001-11-08,113.959999,115.559998,113.610001,113.809998,72.959053,7991200
2001-11-09,113.099998,114.900002,113.099998,114.080002,73.132141,5045900
2001-11-12,113.000000,114.900002,112.050003,114.860001,73.632172,5608400
2001-11-13,115.699997,117.000000,115.699997,116.699997,74.811729,9216700
2001-11-14,116.699997,116.849998,113.330002,114.349998,73.305222,8091700
2001-11-15,114.099998,116.330002,113.839996,114.750000,73.561661,7013800
2001-11-16,115.000000,115.000000,112.550003,114.500000,73.401398,6661500
2001-11-19,114.699997,115.800003,113.769997,115.000000,73.721916,4931300
2001-11-20,114.349998,116.800003,114.250000,115.440002,74.003998,6452200
2001-11-21,114.949997,115.250000,113.050003,114.339996,73.298813,4184700
2001-11-23,114.290001,115.370003,113.720001,115.349998,73.946274,1714000
2001-11-26,115.900002,116.400002,115.199997,116.330002,74.574509,4854300
2001-11-27,116.250000,116.300003,114.070000,114.199997,73.209076,6894100
2001-11-28,114.099998,114.379997,112.099998,112.150002,71.894890,6161200
2001-11-29,112.900002,114.550003,111.809998,114.430000,73.356514,6128700
2001-11-30,114.430000,115.940002,113.800003,115.589996,74.100128,5597800
2001-12-03,114.800003,114.849998,113.209999,114.129997,73.164169,5785800
2001-12-04,114.300003,116.720001,113.379997,116.639999,74.773239,6585900
2001-12-05,116.849998,121.980003,116.650002,121.400002,77.824684,14646200
2001-12-06,120.500000,121.699997,119.800003,120.139999,77.016953,11225700
2001-12-07,119.500000,121.000000,118.750000,120.400002,77.183647,6889200
2001-12-10,120.000000,121.000000,119.410004,119.660004,76.709267,5570900
2001-12-11,120.400002,122.739998,119.800003,121.500000,77.888779,7793200
2001-12-12,121.120003,123.209999,120.059998,123.199997,78.978622,7977900
2001-12-13,121.550003,122.300003,120.120003,120.250000,77.087456,8061000
2001-12-14,120.800003,121.480003,119.410004,121.099998,77.632378,7036000
2001-12-17,120.150002,122.139999,120.150002,121.339996,77.786240,6205100
2001-12-18,121.510002,122.970001,121.349998,122.199997,78.337593,5596200
2001-12-19,121.900002,124.699997,121.010002,123.889999,79.420952,8053900
2001-12-20,123.889999,124.000000,122.150002,122.699997,78.658104,6344800
2001-12-21,122.699997,123.500000,121.709999,122.000000,78.209351,8659100
2001-12-24,122.050003,122.480003,121.099998,121.449997,77.856735,1654400
2001-12-26,122.000000,123.699997,121.809998,122.400002,78.465767,3755700
2001-12-27,122.750000,123.930000,122.639999,123.500000,79.170929,3826200
2001-12-28,123.500000,123.879997,122.349998,122.900002,78.786331,4213900
2001-12-31,122.750000,123.239998,120.949997,120.959999,77.542625,3512700
2002-01-02,120.599998,121.500000,119.800003,121.500000,77.888779,6862800
2002-01-03,121.500000,124.220001,120.250000,123.660004,79.273514,8621700
2002-01-04,124.050003,125.599998,123.980003,125.599998,80.517143,8405200
2002-01-07,125.000000,126.190002,123.699997,124.050003,79.523529,5939600
2002-01-08,124.250000,125.199997,123.730003,124.699997,79.940193,5311800
2002-01-09,124.699997,126.389999,124.150002,124.489998,79.805588,6839900
2002-01-10,123.750000,124.000000,121.419998,122.139999,78.299088,8926300
2002-01-11,121.500000,122.180000,120.279999,120.309998,77.125969,4797800
2002-01-14,120.000000,120.089996,117.099998,118.050003,75.677170,10026700
2002-01-15,118.050003,119.699997,117.720001,118.849998,76.190010,5647900
2002-01-16,118.000000,118.750000,117.250000,117.400002,75.260468,5366300
2002-01-17,119.849998,120.550003,117.260002,119.900002,76.863136,11153700
2002-01-18,114.250000,114.900002,112.809998,114.250000,73.241119,18440200
2002-01-22,114.250000,114.260002,110.330002,110.500000,70.837151,10130400
2002-01-23,110.800003,111.250000,107.000000,107.900002,69.170418,12556700
2002-01-24,108.800003,109.730003,107.070000,108.720001,69.696068,8581500
2002-01-25,108.500000,110.690002,108.099998,109.279999,70.055031,6761800
2002-01-28,109.500000,110.209999,107.059998,108.150002,69.330658,7092900
2002-01-29,108.150002,108.559998,102.410004,103.000000,66.029205,14509400
2002-01-30,104.250000,105.750000,101.000000,105.550003,67.663925,17713300
2002-01-31,106.400002,107.980003,104.459999,107.889999,69.163986,9877000
2002-02-01,107.639999,109.300003,106.639999,108.000000,69.234512,6799500
2002-02-04,108.000000,108.000000,105.989998,106.800003,68.465233,6601900
2002-02-05,106.250000,108.500000,106.000000,106.300003,68.144722,6737700
2002-02-06,106.699997,107.820000,105.330002,106.629997,68.446396,6669800
2002-02-07,106.639999,107.000000,103.860001,103.910004,66.700409,7253800
2002-02-08,103.000000,105.720001,102.610001,104.989998,67.393684,8339400
2002-02-11,105.000000,107.690002,104.510002,107.379997,68.927834,6271900
2002-02-12,106.750000,107.889999,106.059998,106.570000,68.407867,4559800
2002-02-13,106.699997,108.480003,106.120003,108.070000,69.370735,5086900
2002-02-14,109.000000,109.150002,107.199997,107.889999,69.255188,5816300
2002-02-15,104.800003,104.800003,101.699997,102.889999,66.045685,18204600
2002-02-19,101.500000,101.800003,98.860001,101.300003,65.025047,13395900
2002-02-20,99.540001,100.000000,97.000000,99.309998,63.747646,14525200
2002-02-21,98.750000,99.699997,96.010002,96.379997,61.866844,10131700
2002-02-22,96.379997,99.199997,95.760002,98.449997,63.195580,10471600
2002-02-25,98.449997,99.250000,97.120003,98.300003,63.099304,9902800
2002-02-26,99.000000,99.190002,95.989998,97.150002,62.361145,11634500
2002-02-27,98.099998,100.309998,96.699997,97.830002,62.797649,11978700
2002-02-28,98.489998,99.599998,97.820000,98.120003,62.983788,7939000
2002-03-01,98.599998,103.099998,98.500000,103.019997,66.129135,10492900
2002-03-04,103.349998,106.529999,103.129997,105.900002,67.977814,10767700
2002-03-05,104.250000,106.500000,104.160004,105.669998,67.830177,7562100
2002-03-06,105.150002,107.089996,104.750000,106.300003,68.234566,7687400
2002-03-07,107.300003,107.500000,103.239998,103.709999,66.572021,10971900
2002-03-08,104.820000,107.339996,104.820000,105.089996,67.457855,10726400
2002-03-11,104.349998,105.970001,103.599998,105.239998,67.554153,8639100
2002-03-12,105.519997,108.849998,105.510002,108.500000,69.646774,11059300
2002-03-13,108.300003,108.650002,106.699997,107.180000,68.799438,6409200
2002-03-14,107.019997,107.949997,106.589996,106.599998,68.427124,5335500
2002-03-15,106.550003,107.449997,105.589996,106.790001,68.549110,10864100
2002-03-18,107.099998,108.639999,106.230003,106.349998,68.266670,5301200
2002-03-19,106.849998,108.050003,106.489998,107.489998,68.998413,4614800
2002-03-20,106.900002,106.900002,105.489998,105.500000,67.721024,4844100
2002-03-21,105.699997,106.779999,104.699997,106.779999,68.542664,5113100
2002-03-22,106.500000,106.699997,105.070000,105.599998,67.785202,5507900
2002-03-25,105.800003,106.660004,103.500000,103.559998,66.475746,6277900
2002-03-26,103.570000,105.699997,102.300003,102.900002,66.052094,8144000
2002-03-27,103.750000,103.790001,102.500000,103.389999,66.366638,5602400
2002-03-28,103.550003,105.139999,103.389999,104.000000,66.758202,5347500
2002-04-01,104.000000,104.000000,102.400002,102.860001,66.026405,5587000
2002-04-02,102.000000,102.010002,100.510002,100.949997,64.800362,7382200
2002-04-03,101.400002,101.500000,98.900002,99.959999,64.164871,7649100
2002-04-04,99.959999,101.139999,99.500000,100.839996,64.729767,5928500
2002-04-05,100.839996,101.250000,97.250000,97.250000,62.425312,9801800
2002-04-08,87.500000,88.589996,85.349998,87.410004,56.108967,41207300
2002-04-09,88.500000,88.519997,87.099998,87.739998,56.320782,17383600
2002-04-10,88.449997,89.949997,88.199997,89.010002,57.136055,13143900
2002-04-11,88.050003,88.510002,83.339996,84.190002,54.042027,23343700
2002-04-12,87.559998,87.959999,84.400002,85.599998,54.947113,15819300
2002-04-15,86.500000,86.599998,84.699997,85.349998,54.786625,8871600
2002-04-16,86.349998,86.849998,85.580002,86.199997,55.332260,7933100
2002-04-17,87.050003,87.199997,84.000000,84.809998,54.439991,11019500
2002-04-18,86.970001,89.099998,86.900002,88.949997,57.097519,14763500
2002-04-19,89.900002,90.029999,87.599998,89.000000,57.129574,9273200
2002-04-22,88.949997,88.949997,87.360001,87.930000,56.442776,6757700
2002-04-23,88.349998,89.080002,87.239998,87.330002,56.057648,5144100
2002-04-24,88.199997,88.250000,86.269997,86.500000,55.524822,6520500
2002-04-25,86.050003,86.919998,85.769997,86.709999,55.659634,6870000
2002-04-26,86.699997,86.959999,84.699997,84.709999,54.375813,6684200
2002-04-29,84.709999,85.099998,83.550003,83.889999,53.849434,6535600
2002-04-30,83.910004,85.230003,83.529999,83.760002,53.766003,8883900
2002-05-01,83.849998,84.650002,81.669998,84.300003,54.112637,12203800
2002-05-02,83.750000,84.800003,83.129997,83.860001,53.830212,6582900
2002-05-03,83.099998,83.500000,81.110001,81.779999,52.495033,8656300
2002-05-06,81.699997,81.870003,76.000000,76.000000,48.784824,13648400
2002-05-07,76.889999,77.500000,75.919998,76.500000,49.105782,17418700
2002-05-08,78.199997,82.800003,78.199997,82.449997,53.029091,12779700
2002-05-09,81.900002,83.000000,79.000000,79.930000,51.408321,10130100
2002-05-10,79.949997,80.500000,79.250000,79.680000,51.247528,7386300
2002-05-13,80.250000,82.290001,79.500000,82.190002,52.861866,6527600
2002-05-14,84.500000,85.480003,82.190002,85.480003,54.977898,9624700
2002-05-15,84.599998,86.489998,84.050003,84.500000,54.347588,8552300
2002-05-16,84.199997,86.000000,83.400002,85.449997,54.958595,6768300
2002-05-17,86.250000,86.400002,85.000000,85.690002,55.112972,5874800
2002-05-20,85.449997,85.459999,83.930000,84.449997,54.315418,4530300
2002-05-21,84.410004,85.000000,83.300003,83.449997,53.672260,4454000
2002-05-22,83.760002,84.389999,82.739998,84.000000,54.026009,5040700
2002-05-23,84.250000,85.050003,82.519997,84.349998,54.251114,6865600
2002-05-24,83.650002,83.750000,82.620003,83.099998,53.447151,4122000
2002-05-28,82.800003,83.110001,81.690002,82.080002,52.791126,4552100
2002-05-29,81.500000,82.000000,81.000000,81.599998,52.482407,4519500
2002-05-30,80.599998,82.250000,80.220001,82.250000,52.900459,7374100
2002-05-31,82.050003,82.050003,80.400002,80.449997,51.742756,5126200
2002-06-03,80.750000,80.910004,78.000000,78.110001,50.237759,8383600
2002-06-04,78.110001,79.650002,77.599998,79.309998,51.009544,7273200
2002-06-05,79.650002,80.709999,79.110001,80.550003,51.807087,7172100
2002-06-06,80.550003,80.949997,78.889999,79.660004,51.234673,5540600
2002-06-07,78.480003,78.849998,77.000000,78.300003,50.359970,9309400
2002-06-10,77.750000,78.800003,76.599998,76.800003,49.395214,7075800
2002-06-11,77.849998,78.250000,75.199997,75.489998,48.552650,7953400
2002-06-12,75.400002,75.949997,73.250000,74.650002,48.012398,13296100
2002-06-13,75.449997,77.400002,75.300003,75.599998,48.623398,8909600
2002-06-14,74.199997,76.769997,73.250000,76.169998,48.990005,8592000
2002-06-17,76.180000,77.750000,75.160004,77.139999,49.613876,7775800
2002-06-18,75.599998,76.900002,75.470001,75.940002,48.842102,7242000
2002-06-19,74.199997,75.199997,73.250000,73.349998,47.176273,9455400
2002-06-20,74.000000,74.089996,71.430000,71.580002,46.037872,11116900
2002-06-21,70.000000,70.989998,68.190002,68.750000,44.217724,15542600
2002-06-24,67.250000,71.489998,67.250000,69.699997,44.828724,14687700
2002-06-25,70.300003,71.449997,68.410004,68.599998,44.121239,8554800
2002-06-26,66.099998,70.589996,66.099998,70.050003,45.053841,11544000
2002-06-27,71.199997,72.150002,69.099998,71.900002,46.243698,10610100
2002-06-28,71.349998,73.620003,71.250000,72.000000,46.307999,10945600
2002-07-01,72.010002,72.410004,67.160004,67.599998,43.478065,12055900
2002-07-02,67.849998,69.400002,67.699997,68.580002,44.108387,12012900
2002-07-03,67.949997,70.709999,67.870003,70.510002,45.349693,8469900
2002-07-05,72.449997,73.900002,72.000000,73.500000,47.272755,5243000
2002-07-08,73.000000,73.480003,71.029999,71.300003,45.857796,9488100
2002-07-09,71.400002,72.250000,69.449997,69.669998,44.809437,11165600
2002-07-10,70.599998,71.250000,68.529999,68.760002,44.224144,10073400
2002-07-11,68.000000,69.750000,67.550003,69.410004,44.642200,11026400
2002-07-12,70.000000,71.739998,68.800003,69.209999,44.513573,8572200
2002-07-15,68.400002,71.000000,66.599998,71.000000,45.664837,10420900
2002-07-16,69.510002,71.389999,68.480003,69.010002,44.384941,10486800
2002-07-17,71.000000,71.599998,69.620003,70.690002,45.465446,11537300
2002-07-18,70.500000,74.199997,70.000000,72.050003,46.340160,15310800
2002-07-19,70.959999,72.699997,70.000000,72.000000,46.307999,11612900
2002-07-22,71.250000,72.190002,68.309998,68.500000,44.056908,14866900
2002-07-23,68.250000,70.000000,66.660004,67.050003,43.124332,12766700
2002-07-24,66.000000,70.000000,65.699997,69.540001,44.725800,13804500
2002-07-25,68.900002,70.000000,67.300003,69.349998,44.603619,10989800
2002-07-26,68.750000,69.470001,65.760002,66.400002,42.706276,11576400
2002-07-29,70.370003,71.400002,68.000000,71.180000,45.780605,11919300
2002-07-30,70.500000,72.699997,70.019997,71.790001,46.172939,10138600
2002-07-31,70.750000,71.599998,69.110001,70.400002,45.278938,12718600
2002-08-01,70.400002,70.699997,67.220001,68.250000,43.896137,8832000
2002-08-02,68.209999,68.230003,67.120003,67.879997,43.658157,6915000
2002-08-05,67.940002,68.349998,65.849998,65.989998,42.442562,7126900
2002-08-06,67.000000,69.419998,66.610001,67.900002,43.671021,8370800
2002-08-07,69.000000,69.900002,66.800003,69.169998,44.586338,8037300
2002-08-08,69.199997,72.050003,68.349998,71.610001,46.159142,8420500
2002-08-09,70.610001,74.300003,70.400002,71.830002,46.300934,6940900
2002-08-12,71.050003,72.639999,70.610001,71.769997,46.262268,5263300
2002-08-13,71.550003,73.800003,71.190002,71.900002,46.346066,8014700
2002-08-14,71.949997,75.019997,71.349998,74.919998,48.292751,8353000
2002-08-15,75.400002,76.709999,74.599998,76.500000,49.311211,9267300
2002-08-16,76.500000,79.980003,75.980003,79.349998,51.148285,11645800
2002-08-19,79.349998,82.849998,79.010002,82.489998,53.172298,10803900
2002-08-20,81.559998,82.000000,80.180000,81.269997,52.385883,7671000
2002-08-21,81.900002,82.330002,79.550003,81.000000,52.211845,7768600
2002-08-22,80.949997,82.449997,80.199997,81.989998,52.849998,5446600
2002-08-23,81.199997,81.480003,79.349998,80.400002,51.825092,5908900
2002-08-26,80.400002,80.889999,77.800003,79.419998,51.193390,6997800
2002-08-27,80.400002,80.440002,77.300003,77.959999,50.252293,7087800
2002-08-28,76.000000,77.010002,75.669998,76.059998,49.027569,6590300
